TimeStep,Context,qd_norm,tau_actual_norm,tau_planned_norm,p_norm,r_norm,residual_raw,residual_clipped,EWMA_Fast,EWMA_Slow,EWMA_Delta,Threshold,Attack_Flag
317,0,3.38773,322.607,38.8778,2.48936,296.328,296.328,100,0,0,0,0,0
318,0,2.75707,318.121,38.7297,2.58369,302.115,302.115,100,0,0,0,0,0
319,0,3.38219,333.767,38.5951,2.50091,311.687,311.687,100,0,0,0,0,0
320,0,2.98116,305.974,38.4579,2.53202,299.65,299.65,100,0,0,0,0,0
321,0,3.78417,373.842,38.3003,2.44412,316.246,316.246,100,0,0,0,0,0
322,0,4.49869,322.754,38.2291,2.49119,296.604,296.604,100,0,0,0,0,0
323,0,3.02032,346.465,38.1392,2.58569,299.582,299.582,100,0,0,0,0,0
324,0,3.2797,375.6,38.0299,2.45037,303.881,303.881,100,0,0,0,0,0
325,0,3.34894,313.685,37.9191,2.42213,293.557,293.557,100,0,0,0,0,0
326,0,2.88631,362.312,37.8256,2.39901,313.012,313.012,100,0,0,0,0,0
327,0,3.90495,369.158,37.7691,2.35425,302.527,302.527,100,0,0,0,0,0
328,0,2.66581,344.933,37.6547,2.44453,310.493,310.493,100,0,0,0,0,0
329,0,3.18682,361.318,37.5389,2.43018,310.715,310.715,100,0,0,0,0,0
330,0,3.37301,340.624,37.4412,2.46529,318.829,318.829,100,0,0,0,0,0
331,0,3.37662,365.319,37.4216,2.47569,303.363,303.363,100,0,0,0,0,0
332,0,2.973,362.369,37.2628,2.44129,310.536,310.536,100,0,0,0,0,0
333,0,3.24657,340.036,37.2026,2.42764,321.41,321.41,100,0,0,0,0,0
334,0,3.0537,357.55,37.0196,2.47379,331.931,331.931,100,0,0,0,0,0
335,0,3.35524,364.017,36.8124,2.5102,304.574,304.574,100,0,0,0,0,0
336,0,3.35247,365.984,36.5797,2.52149,323.724,323.724,100,0,0,0,0,0
337,0,3.34605,359.268,36.4938,2.56165,306.575,306.575,100,0,0,0,0,0
338,0,3.20824,361.026,36.1881,2.61712,323.901,323.901,100,0,0,0,0,0
339,0,3.2932,367.373,36.0097,2.57497,308.054,308.054,100,0,0,0,0,0
340,0,3.3373,362.272,35.8516,2.62073,311.891,311.891,100,0,0,0,0,0
341,0,3.25675,361.562,35.806,2.59729,309.876,309.876,100,0,0,0,0,0
342,0,3.30615,369.517,35.5293,2.68312,330.928,330.928,100,0,0,0,0,0
343,0,3.33116,367.084,35.4122,2.64536,306.887,306.887,100,0,0,0,0,0
344,0,3.26271,361.514,35.1751,2.58876,315.003,315.003,100,0,0,0,0,0
345,0,3.25242,363.923,35.1032,2.60946,332.529,332.529,100,0,0,0,0,0
346,0,3.34455,355.521,34.8853,2.62922,343.486,343.486,100,0,0,0,0,0
347,0,3.33659,364.603,34.6642,2.65732,303.782,303.782,100,0,0,0,0,0
348,0,3.33386,367.642,34.3895,2.65345,321.229,321.229,100,0,0,0,0,0
349,0,3.32876,358.897,34.2631,2.65221,335.173,335.173,100,0,0,0,0,0
350,0,3.32692,355.063,34.0588,2.64753,300.411,300.411,100,0,0,0,0,0
351,0,3.31838,366.713,33.8259,2.65033,313.3,313.3,100,0,0,0,0,0
352,0,3.32158,340.638,33.7214,2.65559,324.846,324.846,100,0,0,0,0,0
353,0,3.32136,350.704,33.5106,2.60401,297.281,297.281,100,0,0,0,0,0
354,0,3.33922,351.833,33.4575,2.69065,312.67,312.67,100,0,0,0,0,0
355,0,3.21643,369.188,33.2972,2.67238,299.196,299.196,100,0,0,0,0,0
356,0,3.30446,347.805,33.2166,2.58135,300.87,300.87,100,0,0,0,0,0
357,0,3.2628,336.9,33.0543,2.62495,314.196,314.196,100,0,0,0,0,0
358,0,3.19491,339.471,32.8083,2.58486,321.271,321.271,100,0,0,0,0,0
359,0,3.35371,356.45,32.5313,2.61089,290.259,290.259,100,0,0,0,0,0
360,0,3.24402,333.161,32.2506,2.57149,292.618,292.618,100,0,0,0,0,0
361,0,3.25059,330.297,32.1088,2.57259,305.679,305.679,100,0,0,0,0,0
362,0,3.4125,326.921,31.8801,2.57841,312.699,312.699,100,0,0,0,0,0
363,0,3.34713,319.957,31.736,2.57348,315.997,315.997,100,0,0,0,0,0
364,0,3.33509,347.959,31.5909,2.58202,274.514,274.514,100,0,0,0,0,0
365,0,3.36427,314.914,31.4156,2.55633,276.776,276.776,100,0,0,0,0,0
366,0,3.32016,342.591,31.239,2.59203,274.6,274.6,100,0,0,0,0,0
367,0,3.41102,309.155,31.1205,2.4919,264.496,264.496,100,0,0,0,0,0
368,0,3.43229,300.219,30.7918,2.50023,273.729,273.729,100,0,0,0,0,0
369,0,3.43277,330.378,30.6712,2.49297,256.484,256.484,100,0,0,0,0,0
370,0,3.46716,332.373,30.3978,2.44985,279.457,279.457,100,0,0,0,0,0
371,0,3.64586,284.424,30.0907,2.36581,235.959,235.959,100,0,0,0,0,0
372,0,3.71373,279.157,29.8425,2.33074,243.329,243.329,100,0,0,0,0,0
373,0,3.92432,284.927,29.5921,2.33186,224.505,224.505,100,0,0,0,0,0
374,0,4.11758,311.701,29.3395,2.35017,252.224,252.224,100,0,0,0,0,0
375,0,3.99687,272.029,29.1806,2.22176,257.185,257.185,100,0,0,0,0,0
376,0,3.68707,256.918,29.0528,2.16854,199.321,199.321,100,0,0,0,0,0
377,0,3.70972,297.276,28.9245,2.1458,222.347,222.347,100,0,0,0,0,0
378,0,4.13053,258.059,28.7634,2.17078,193.12,193.12,100,0,0,0,0,0
379,0,3.73547,292.018,28.6663,2.12693,208.033,208.033,100,0,0,0,0,0
380,0,3.7566,286.653,28.406,2.11637,237.384,237.384,100,0,0,0,0,0
381,0,4.19113,262.869,28.2422,2.11634,248.324,248.324,100,0,0,0,0,0
382,0,3.7894,279.944,27.8792,2.10226,253.997,253.997,100,0,0,0,0,0
383,0,3.8221,279.552,27.5122,2.08698,261.528,261.528,100,0,0,0,0,0
384,0,4.29094,228.424,27.2092,2.13122,159.792,159.792,100,0,0,0,0,0
385,0,3.83672,222.449,27.0398,2.10309,166.244,166.244,100,0,0,0,0,0
386,0,3.85098,218.143,26.6987,2.11131,182.118,182.118,100,0,0,0,0,0
387,0,4.32429,250.994,26.4236,2.15591,148.784,148.784,100,0,0,0,0,0
388,0,3.87103,214.247,26.1813,2.11731,149.102,149.102,100,0,0,0,0,0
389,0,4.37546,268.168,26.0074,2.21384,160.19,160.19,100,0,0,0,0,0
390,0,3.86775,208.239,25.8327,2.14612,138.67,138.67,100,0,0,0,0,0
391,0,3.85268,268.916,25.6222,2.16503,161.466,161.466,100,0,0,0,0,0
392,0,3.86005,207.386,25.3045,2.17295,129.261,129.261,100,0,0,0,0,0
393,0,3.8537,264.804,25.0558,2.18556,157.573,157.573,100,0,0,0,0,0
394,0,4.37545,263.92,24.7699,2.27453,203.329,203.329,100,0,0,0,0,0
395,0,3.82424,264.648,24.4462,2.23865,223.755,223.755,100,0,0,0,0,0
396,0,3.83981,200.622,24.0477,2.24918,118.208,118.208,100,0,0,0,0,0
397,0,3.80244,266.731,23.8655,2.29742,167.566,167.566,100,0,0,0,0,0
398,0,3.81587,193.166,23.5726,2.28304,111.613,111.613,100,0,0,0,0,0
399,0,3.8287,269.498,23.3519,2.29506,158.555,158.555,100,0,0,0,0,0
400,0,3.78573,264.94,23.0933,2.33984,201.856,201.856,100,0,0,0,0,0
401,0,4.32431,195.813,22.9449,2.4156,106.96,106.96,100,0,0,0,0,0
402,0,3.72697,271.48,22.6471,2.39493,162.286,162.286,100,0,0,0,0,0
403,0,4.29966,187.928,22.4602,2.45063,106.575,106.575,100,0,0,0,0,0
404,0,3.73077,279.486,22.3102,2.46451,158.369,158.369,100,0,0,0,0,0
405,0,4.36397,238.603,22.0846,2.50412,193.339,193.339,100,0,0,0,0,0
406,0,4.30952,240.156,21.7068,2.54061,210.362,210.362,100,0,0,0,0,0
407,0,3.76515,182.499,21.555,2.47128,109.334,109.334,100,0,0,0,0,0
408,0,4.0697,180.241,21.1741,2.49761,114.501,114.501,100,0,0,0,0,0
409,0,4.1154,224.153,20.791,2.57834,117.279,117.279,100,0,0,0,0,0
410,0,4.20569,281.576,20.4831,2.67457,187.082,187.082,100,0,0,0,0,0
411,0,3.60796,286.735,20.1739,2.66548,227.233,227.233,100,0,0,0,0,0
412,0,3.59274,296.549,19.7857,2.66749,256.944,256.944,100,0,0,0,0,0
413,0,3.56018,287.465,19.5129,2.72916,266.726,266.726,100,0,0,0,0,0
414,0,3.82881,174.654,19.3174,2.83275,123.958,123.958,100,0,0,0,0,0
415,0,3.52945,234.374,19.2,2.84276,161.725,161.725,100,0,0,0,0,0
416,0,3.56829,299.053,18.886,2.91632,224.19,224.19,100,0,0,0,0,0
417,0,3.87467,180.967,18.8073,3.01722,107.895,107.895,100,0,0,0,0,0
418,0,3.4758,172.949,18.5314,2.94428,113.287,113.287,100,0,0,0,0,0
419,0,3.68704,173.565,18.1756,3.07559,128.755,128.755,100,0,0,0,0,0
420,0,3.44653,285.223,17.9774,3.07728,132.633,132.633,100,0,0,0,0,0
421,0,3.6074,173.702,17.6197,3.1885,100.948,100.948,100,0,0,0,0,0
422,0,3.62822,220.18,17.181,3.2547,123.782,123.782,100,0,0,0,0,0
423,0,3.59882,167.223,16.7809,3.29678,90.704,90.704,90.704,0,0,0,0,0
424,0,3.4271,165.448,16.6205,3.32967,119.277,119.277,100,0,0,0,0,0
425,0,3.51342,169.152,16.1785,3.39973,133.977,133.977,100,0,0,0,0,0
426,0,3.46606,167.829,15.8563,3.43061,146.355,146.355,100,0,0,0,0,0
427,0,3.36921,164.526,15.6546,3.39313,155.112,155.112,100,0,0,0,0,0
428,0,3.65771,166.924,15.5738,3.47072,151.748,151.748,100,0,0,0,0,0
429,0,3.23798,294.8,15.291,3.41242,124.594,124.594,100,0,0,0,0,0
430,0,3.41943,206.158,15.1696,3.41429,156.503,156.503,100,0,0,0,0,0
431,0,3.44689,160.675,14.9268,3.44579,88.0245,88.0245,88.0245,0,0,0,0,0
432,0,3.29615,290.041,14.562,3.39524,163.888,163.888,100,0,0,0,0,0
433,0,3.33677,159.622,14.3187,3.46632,97.216,97.216,97.216,0,0,0,0,0
434,0,3.43848,212.446,13.9939,3.46803,132.229,132.229,100,0,0,0,0,0
435,0,3.40602,285.004,13.5877,3.38363,201.037,201.037,100,0,0,0,0,0
436,0,3.27844,280.555,13.3032,3.37425,238.523,238.523,100,0,0,0,0,0
437,0,3.36613,169.387,12.8155,3.38786,113.526,113.526,100,0,0,0,0,0
438,0,3.25358,288.092,12.4499,3.22176,185.65,185.65,100,0,0,0,0,0
439,0,3.25309,166.402,12.0846,3.20845,113.846,113.846,100,0,0,0,0,0
440,0,3.47721,232.513,11.9223,3.30544,140.717,140.717,100,0,0,0,0,0
441,0,3.12713,168.559,11.5577,3.25171,96.8296,96.8296,96.8296,0,0,0,0,0
442,0,3.8668,171.377,11.5172,3.21465,120.39,120.39,100,0,0,0,0,0
443,0,3.65673,290.677,11.1534,3.03073,154.605,154.605,100,0,0,0,0,0
444,0,3.21011,166.364,11.0726,3.18647,111.567,111.567,100,0,0,0,0,0
445,0,3.56351,287.099,10.6295,3.15537,165.698,165.698,100,0,0,0,0,0
446,0,3.14399,192.331,10.3885,3.15437,174.577,174.577,100,0,0,0,0,0
447,0,3.21053,164.364,10.1481,3.04976,99.4184,99.4184,99.4184,0,0,0,0,0
448,0,3.20706,168.24,9.74914,3.05031,117.342,117.342,100,0,0,0,0,0
449,0,3.21998,166.102,9.35249,2.92085,139.446,139.446,100,0,0,0,0,0
450,0,3.82648,166.102,9.35249,3.00708,148.634,148.634,100,0,0,0,0,0
451,0,4.11498,166.102,9.35249,3.10554,154.001,154.001,100,0,0,0,0,0
452,0,4.21144,166.102,9.35249,3.22526,156.774,156.774,100,0,0,0,0,0
453,0,4.269,166.102,9.35249,3.29743,158.723,158.723,100,0,0,0,0,0
454,0,4.33446,166.102,9.35249,3.38259,159.584,159.584,100,0,0,0,0,0
455,0,4.24318,366.957,14.9293,3.03219,141.53,141.53,100,0,0,0,0,0
456,0,4.26671,403.001,11.8843,2.79288,265.754,265.754,100,0,0,0,0,0
457,0,4.2632,410.421,11.8466,2.69087,337.675,337.675,100,0,0,0,0,0
458,0,2.96359,71.8495,11.6962,2.60014,148.097,148.097,100,0,0,0,0,0
459,0,3.94961,80.3072,11.5833,2.42213,57.8094,57.8094,57.8094,0,0,0,0,0
460,0,3.09848,286.816,11.3578,2.31802,156.765,156.765,100,0,0,0,0,0
461,0,3.95698,375.629,11.0573,2.12407,261.749,261.749,100,0,0,0,0,0
462,0,2.52565,62.1356,10.9072,2.07633,112.511,112.511,100,0,0,0,0,0
463,0,3.40647,315.511,10.6823,2.0115,208.377,208.377,100,0,0,0,0,0
464,0,3.01012,61.2352,10.4203,1.81814,86.7233,86.7233,86.7233,0,0,0,0,0
465,0,3.29412,285.194,10.0843,1.80114,179.141,179.141,100,0,0,0,0,0
466,0,2.1165,60.6473,9.82367,1.51473,82.4585,82.4585,82.4585,0,0,0,0,0
467,0,3.83688,222.402,9.56382,1.47307,140.338,140.338,100,0,0,0,0,0
468,0,1.80259,84.0673,9.23108,1.43584,60.1458,60.1458,60.1458,0,0,0,0,0
469,0,3.16562,73.172,8.9735,1.42042,36.6841,36.6841,36.6841,0,0,0,0,0
470,0,3.86616,340.08,8.68063,1.32546,162.374,162.374,100,0,0,0,0,0
471,0,2.44678,71.598,8.6077,1.30818,75.3839,75.3839,75.3839,0,0,0,0,0
472,0,0.751671,96.9998,8.3534,1.36789,61.2359,61.2359,61.2359,0,0,0,0,0
473,0,3.03577,242.199,8.13676,1.61099,141.797,141.797,100,0,0,0,0,0
474,0,3.85048,167.764,7.7788,1.28793,89.6394,89.6394,89.6394,0,0,0,0,0
475,0,3.56331,111.251,7.56613,1.28856,74.4159,74.4159,74.4159,0,0,0,0,0
476,0,3.04127,138.291,7.21577,1.33681,95.2897,95.2897,95.2897,0,0,0,0,0
477,0,2.80673,252.561,6.90545,1.28443,167.827,167.827,100,0,0,0,0,0
478,0,3.06539,224.478,6.63425,1.44354,199.882,199.882,100,0,0,0,0,0
479,0,3.98376,178.435,6.4341,1.48775,98.9713,98.9713,98.9713,0,0,0,0,0
480,0,3.26665,133.524,6.10761,1.40384,100.869,100.869,100,0,0,0,0,0
481,0,3.12493,126.411,5.91653,1.36547,81.2187,81.2187,81.2187,0,0,0,0,0
482,0,4.16665,171.654,5.60736,1.79421,96.7417,96.7417,96.7417,0,0,0,0,0
483,0,3.00978,360.075,5.54706,1.84323,215.365,215.365,100,0,0,0,0,0
484,0,4.3276,184.402,5.42816,1.35728,156.272,156.272,100,0,0,0,0,0
485,0,3.00016,249.303,5.31164,1.31594,182.868,182.868,100,0,0,0,0,0
486,0,3.29086,297.095,5.2259,1.40353,231.127,231.127,100,0,0,0,0,0
487,0,3.00106,122.352,5.00483,1.44454,122.68,122.68,100,0,0,0,0,0
488,0,1.8549,129.639,4.82137,1.417,90.4238,90.4238,90.4238,0,0,0,0,0
489,0,3.17869,258.184,4.55471,1.53855,148.194,148.194,100,0,0,0,0,0
490,0,3.28343,139.932,4.40071,1.63587,134.633,134.633,100,0,0,0,0,0
491,0,3.18311,289.372,4.20501,1.62108,211.454,211.454,100,0,0,0,0,0
492,0,3.4589,199.995,4.10283,1.76298,166.395,166.395,100,0,0,0,0,0
493,0,4.04404,121.942,3.96075,1.71893,129.332,129.332,100,0,0,0,0,0
494,0,4.03941,308.805,3.89378,1.80759,175.354,175.354,100,0,0,0,0,0
495,0,3.44994,209.756,3.83415,1.81937,138.923,138.923,100,0,0,0,0,0
496,0,3.9629,190.287,3.79955,2.00408,145.353,145.353,100,0,0,0,0,0
497,0,4.35638,390.858,3.78516,1.79112,249.884,249.884,100,0,0,0,0,0
498,0,3.80415,141.995,3.77681,1.74962,140.721,140.721,100,0,0,0,0,0
499,0,3.83602,349.758,3.7904,2.16651,237.309,237.309,100,0,0,0,0,0
500,0,3.24012,167.266,3.84651,1.91518,187,187,100,0,0,0,0,0
501,0,3.24172,145.348,3.93259,2.03312,128.553,128.553,100,0,0,0,0,0
502,0,3.50389,165.407,4.03554,2.04393,139.277,139.277,100,0,0,0,0,0
503,0,3.55509,249.45,4.19612,2.23362,167.53,167.53,100,0,0,0,0,0
504,0,3.79107,172.781,4.32757,2.28511,162.004,162.004,100,0,0,0,0,0
505,0,4.10672,204.094,4.58481,2.25692,181.984,181.984,100,0,0,0,0,0
506,0,3.99003,270.661,4.75116,2.43407,206.824,206.824,100,0,0,0,0,0
507,0,3.49248,155.61,4.85097,2.35525,156.061,156.061,100,0,0,0,0,0
508,0,3.02167,177.985,5.05992,2.53109,158.197,158.197,100,0,0,0,0,0
509,0,4.34041,392.679,5.19626,2.34025,257.014,257.014,100,0,0,0,0,0
510,0,2.3647,176.24,5.39371,2.38257,165.612,165.612,100,0,0,0,0,0
511,0,4.07828,178.489,5.48049,2.51053,151.952,151.952,100,0,0,0,0,0
512,0,2.50518,338.045,5.62775,2.69884,210.28,210.28,100,0,0,0,0,0
513,0,3.4263,287.089,5.68752,2.64719,233.054,233.054,100,0,0,0,0,0
514,0,3.02044,166.756,5.74775,2.48935,173.274,173.274,100,0,0,0,0,0
515,0,3.35447,197.529,5.83895,2.54286,171.337,171.337,100,0,0,0,0,0
516,0,4.1236,230.76,6.02419,2.54244,199.737,199.737,100,0,0,0,0,0
517,0,4.34254,233.327,6.30841,2.56546,212.556,212.556,100,0,0,0,0,0
518,0,3.69185,236.133,6.56662,2.64009,222.88,222.88,100,0,0,0,0,0
519,0,4.13725,238.031,6.69746,2.68706,185.232,185.232,100,0,0,0,0,0
520,0,3.35817,184.409,6.99552,2.72111,174.929,174.929,100,0,0,0,0,0
521,0,3.73162,244.524,7.23047,2.71384,191.717,191.717,100,0,0,0,0,0
522,0,4.26665,304.678,7.43373,2.76441,232.581,232.581,100,0,0,0,0,0
523,0,4.31928,196.347,7.6728,2.71477,186.051,186.051,100,0,0,0,0,0
524,0,4.19495,274.671,7.70711,2.80931,222.193,222.193,100,0,0,0,0,0
525,0,2.41169,192.056,7.94822,2.82863,188.046,188.046,100,0,0,0,0,0
526,0,4.1807,206.974,8.08671,2.82031,193.954,193.954,100,0,0,0,0,0
527,0,4.26413,284.416,8.26045,2.74249,214.579,214.579,100,0,0,0,0,0
528,0,4.03743,203.648,8.36501,2.87846,192.106,192.106,100,0,0,0,0,0
529,0,3.02341,201.486,8.57476,2.86074,195.469,195.469,100,0,0,0,0,0
530,0,4.19566,237.613,8.89074,2.90276,211.249,211.249,100,0,0,0,0,0
531,0,4.16176,233.291,9.20805,2.89624,222.262,222.262,100,0,0,0,0,0
532,0,4.28823,269.151,9.56179,2.84521,213.396,213.396,100,0,0,0,0,0
533,0,3.89434,377.02,9.70355,2.91427,258.945,258.945,100,0,0,0,0,0
534,0,3.66228,267.051,9.91641,2.88554,266.298,266.298,100,0,0,0,0,0
535,0,3.99659,251.595,10.236,2.87391,259.293,259.293,100,0,0,0,0,0
536,0,3.50778,268.363,10.3782,2.9199,225.318,225.318,100,0,0,0,0,0
537,0,2.45047,380.838,10.5914,2.89481,277.668,277.668,100,0,0,0,0,0
538,0,3.06151,219.71,10.627,2.89995,235.059,235.059,100,0,0,0,0,0
539,0,3.93416,222.288,10.8402,2.88534,222.072,222.072,100,0,0,0,0,0
540,0,3.9406,384.993,10.8758,2.97408,275.346,275.346,100,0,0,0,0,0
541,0,3.54692,274.116,11.2665,3.03696,239.009,239.009,100,0,0,0,0,0
542,0,4.2344,225.535,11.373,2.85448,225.005,225.005,100,0,0,0,0,0
543,0,4.02433,276.608,11.5149,2.90752,241.941,241.941,100,0,0,0,0,0
544,0,3.99403,271.763,11.7985,2.93662,256.178,256.178,100,0,0,0,0,0
545,0,3.99704,263.688,12.117,2.87274,250.191,250.191,100,0,0,0,0,0
546,0,3.98976,254.665,12.47,2.81428,251.281,251.281,100,0,0,0,0,0
547,0,2.66925,239.994,12.6109,2.82765,239.682,239.682,100,0,0,0,0,0
548,0,3.67872,245.896,12.9625,2.78262,241.988,241.988,100,0,0,0,0,0
549,0,3.24394,259.198,13.3128,2.85321,250.192,250.192,100,0,0,0,0,0
550,0,3.95871,258.571,13.4875,2.77775,251.295,251.295,100,0,0,0,0,0
551,0,3.52133,290.817,13.6618,2.78379,265.485,265.485,100,0,0,0,0,0
552,0,3.92386,336.993,13.801,2.76682,282.219,282.219,100,0,0,0,0,0
553,0,3.2845,291.539,13.8705,2.77157,275.404,275.404,100,0,0,0,0,0
554,0,3.61339,352.452,14.0786,2.78674,300.516,300.516,100,0,0,0,0,0
555,0,3.76296,257.697,14.217,2.76148,263.285,263.285,100,0,0,0,0,0
556,0,3.35664,264.745,14.2862,2.72687,258.344,258.344,100,0,0,0,0,0
557,0,3.75659,263.27,14.4587,2.72763,256.049,256.049,100,0,0,0,0,0
558,0,2.02841,264.436,14.5964,2.67905,259.606,259.606,100,0,0,0,0,0
559,0,3.58503,267.096,14.8709,2.66869,262.512,262.512,100,0,0,0,0,0
560,0,3.46977,269.164,15.1442,2.61463,267.088,267.088,100,0,0,0,0,0
561,0,3.56183,277.927,15.5519,2.50821,268.967,268.967,100,0,0,0,0,0
562,0,3.73913,351.267,15.6534,2.47761,282.252,282.252,100,0,0,0,0,0
563,0,2.0482,321.233,16.0575,2.56623,299.145,299.145,100,0,0,0,0,0
564,0,3.52735,380.636,16.2584,2.56491,326.848,326.848,100,0,0,0,0,0
565,0,3.9511,308.453,16.4917,2.41648,315.02,315.02,100,0,0,0,0,0
566,0,3.54727,415.359,16.5582,2.47807,355.766,355.766,100,0,0,0,0,0
567,0,3.6241,280.172,16.7901,2.55565,287.639,287.639,100,0,0,0,0,0
568,0,3.98974,281.313,16.8232,2.54957,277.318,277.318,100,0,0,0,0,0
569,0,3.41748,417.841,17.1851,2.44945,320.834,320.834,100,0,0,0,0,0
570,0,3.53096,432.983,17.2833,2.33081,367.924,367.924,100,0,0,0,0,0
571,0,3.56942,284.679,17.5117,2.40122,298.861,298.861,100,0,0,0,0,0
572,0,4.19049,301.754,17.674,2.46193,284.763,284.763,100,0,0,0,0,0
573,0,3.92143,320.77,17.7711,2.51177,298.342,298.342,100,0,0,0,0,0
574,0,3.56611,301.362,17.9325,2.46308,302.144,302.144,100,0,0,0,0,0
575,0,3.42108,303.074,18.1253,2.41938,288.031,288.031,100,0,0,0,0,0
576,0,3.24114,299.87,18.3171,2.39741,294.215,294.215,100,0,0,0,0,0
577,0,3.29885,286.384,18.6032,2.4382,288.279,288.279,100,0,0,0,0,0
578,0,3.36787,417.015,18.6664,2.48323,330.663,330.663,100,0,0,0,0,0
579,0,4.14301,366.18,18.887,2.32752,352.891,352.891,100,0,0,0,0,0
580,0,3.16429,293.915,19.1375,2.42511,299.183,299.183,100,0,0,0,0,0
581,0,3.47895,294.064,19.2932,2.42758,292.431,292.431,100,0,0,0,0,0
582,0,3.20982,298.787,19.3243,2.4072,293.711,293.711,100,0,0,0,0,0
583,0,3.22688,312.414,19.4791,2.42935,296.539,296.539,100,0,0,0,0,0
584,0,2.89403,347.776,19.6332,2.50452,307.599,307.599,100,0,0,0,0,0
585,0,3.71534,297.334,19.7867,2.40865,295.731,295.731,100,0,0,0,0,0
586,0,3.41161,312.173,19.9089,2.37972,300.104,300.104,100,0,0,0,0,0
587,0,3.68165,333.727,20.0003,2.42771,312.079,312.079,100,0,0,0,0,0
588,0,3.09401,417.07,20.0914,2.48504,339.479,339.479,100,0,0,0,0,0
589,0,2.87775,311.218,20.2728,2.48266,323.096,323.096,100,0,0,0,0,0
590,0,2.82186,296.78,20.5131,2.50388,302.755,302.755,100,0,0,0,0,0
591,0,2.74851,301.274,20.8108,2.49308,299.629,299.629,100,0,0,0,0,0
592,0,3.11775,362.263,20.8995,2.50009,317.051,317.051,100,0,0,0,0,0
593,0,3.7334,454.412,21.1932,2.47159,375.062,375.062,100,0,0,0,0,0
594,0,3.90157,422.61,21.3971,2.39542,398.933,398.933,100,0,0,0,0,0
595,0,3.26374,313.254,21.5706,2.38402,346.479,346.479,100,0,0,0,0,0
596,0,3.41319,308.807,21.7715,2.43763,307.289,307.289,100,0,0,0,0,0
597,0,2.93709,331.123,21.9426,2.48717,314.312,314.312,100,0,0,0,0,0
598,0,2.66368,315.894,22.0843,2.44969,305.571,305.571,100,0,0,0,0,0
599,0,2.98309,350.104,22.2532,2.53601,316.056,316.056,100,0,0,0,0,0
600,0,2.81046,306.985,22.4211,2.49295,312.379,312.379,100,0,0,0,0,0
601,0,3.42754,343.961,22.6154,2.52262,321.068,321.068,100,0,0,0,0,0
602,0,3.36997,421.774,22.9175,2.50953,361.315,361.315,100,0,0,0,0,0
603,0,3.40281,309.711,23.1887,2.43346,312.219,312.219,100,0,0,0,0,0
604,0,1.41917,390.89,23.2963,2.40671,343.636,343.636,100,0,0,0,0,0
605,0,2.94132,440.282,23.5629,2.50035,384.176,384.176,100,0,0,0,0,0
606,0,3.34376,452.456,23.7999,2.42046,417.165,417.165,100,0,0,0,0,0
607,0,1.52298,414.934,23.9824,2.35041,420.147,420.147,100,0,0,0,0,0
608,0,2.37506,303.913,24.0342,2.35595,322.097,322.097,100,0,0,0,0,0
609,0,3.9264,310.358,24.2402,2.37451,316.878,316.878,100,0,0,0,0,0
610,0,3.34241,458.605,24.2914,2.39072,370.383,370.383,100,0,0,0,0,0
611,0,3.36337,298.193,24.3933,2.35088,310.77,310.77,100,0,0,0,0,0
612,0,3.76103,304.041,24.4693,2.24119,309.188,309.188,100,0,0,0,0,0
613,0,2.84767,457.794,24.5702,2.38264,362.534,362.534,100,0,0,0,0,0
614,0,1.70873,304.831,24.7455,2.28853,321.72,321.72,100,0,0,0,0,0
615,0,2.97185,304.915,24.8944,2.3331,309.321,309.321,100,0,0,0,0,0
616,0,3.33343,296.894,25.1641,2.37941,294.877,294.877,100,0,0,0,0,0
617,0,3.56063,369.885,25.3335,2.30353,324.952,324.952,100,0,0,0,0,0
618,0,3.53721,304.939,25.5726,2.27632,299.265,299.265,100,0,0,0,0,0
619,0,3.37903,294.687,25.7613,2.37558,292.647,292.647,100,0,0,0,0,0
620,0,2.72703,309.839,25.9245,2.39801,298.914,298.914,100,0,0,0,0,0
621,0,3.33379,287.836,25.9939,2.36907,285.884,285.884,100,0,0,0,0,0
622,0,3.71164,298.214,26.223,2.44691,283.71,283.71,100,0,0,0,0,0
623,0,3.28816,433.093,26.3361,2.62449,328.694,328.694,100,0,0,0,0,0
624,0,3.58148,389.13,26.5598,2.33333,348.613,348.613,100,0,0,0,0,0
625,0,2.49696,305.798,26.7799,2.22056,302.337,302.337,100,0,0,0,0,0
626,0,3.27015,388.783,26.8669,2.26894,336.453,336.453,100,0,0,0,0,0
627,0,3.54206,272.34,27.0818,2.2418,301.11,301.11,100,0,0,0,0,0
628,0,3.02703,290.171,27.2722,2.33959,287.931,287.931,100,0,0,0,0,0
629,0,3.53336,323.542,27.4389,2.26555,306.849,306.849,100,0,0,0,0,0
630,0,3.58738,258.244,27.5828,2.27433,278.442,278.442,100,0,0,0,0,0
631,0,1.69206,332.656,27.7854,2.30438,300.277,300.277,100,0,0,0,0,0
632,0,3.45303,237.772,27.8653,2.35603,256.413,256.413,100,0,0,0,0,0
633,0,2.82944,245.194,28.0039,2.30939,251.251,251.251,100,0,0,0,0,0
634,0,3.476,238.524,28.0822,2.37693,244.47,244.47,100,0,0,0,0,0
635,0,2.96016,251.072,28.2179,2.28869,243.916,243.916,100,0,0,0,0,0
636,0,3.05805,262.835,28.3328,2.37179,243.912,243.912,100,0,0,0,0,0
637,0,3.44285,228.554,28.4839,2.23344,232.426,232.426,100,0,0,0,0,0
